authorName,authorProfileId,postedAtISO,numLikes,numComments,numShares,type,text,url
Leila Hormozi,leilahormozi,2025-12-22T17:00:14.682Z,2228,314,69,image,agree?,https://www.linkedin.com/posts/leilahormozi_agree-activity-7408914277312499713-phpI?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADIHSrYB0VN74S2_WK7zbYcbyeSJzXf_OWM
Leila Hormozi,leilahormozi,2025-12-17T18:00:12.612Z,2204,318,41,image,"2025 was INSANE…
This past year we:

• Broke a Guinness World Record
• Bought a second building
• Made $106M in 3 days

And we also crossed 100 teammates at Acquisition.com
(which is wild to say out loud).

But it also means I can’t have face-to-face conversations with everyone anymore.

So we’ve moved to more of a memo-style culture where I write memos to share what I’m thinking, what we’re learning, and how we’re growing.

My team has been loving them.

So, I figured…
Why not just send them to anyone who's interested? :D

Introducing “Leila’s Letters”

So here's what you'll get -

Every week I write notes for my team as we're building Acquisition.com. The stuff I'm thinking about, dealing with, trying to figure out.

Now I'm just... ALSO sending them to you :)

Things like:
What actually worked this week (and what bombed)
Leadership stuff I'm figuring out as I go
The uncomfortable parts of building a company nobody talks about that f*cking suck

The first collection is called “12 Months of Key Decisions at Acquisition.com.”

Inside you’ll find memos from our departmental leaders on:

• hiring
• pivoting our business model
• buying a second building
• launching the book
• and the decisions that shaped our year

These aren't edited. I'm not cleaning them up or making them sound smarter. They're the actual memos with typos, rambling thoughts, and occasional f-bombs included.

If you're looking for inspirational LinkedIn content about ""crushing it"" or whatever the heck that is, this isn't it.

But if you want to see what's ACTUALLY happening behind the scenes - the imperfect parts, the failures, the things that worked that we didn't expect - you'll probably get something out of these.

Talk soon :)
Leila

Access the memo here: https://lnkd.in/gsdTtQqZ",https://www.linkedin.com/posts/leilahormozi_2025-was-insane-this-past-year-we-broke-activity-7407117428796657665-j0u4?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADIHSrYB0VN74S2_WK7zbYcbyeSJzXf_OWM
Leila Hormozi,leilahormozi,2026-01-05T17:15:01.703Z,2189,290,81,image,keep this in mind for 2026 ⬇️,https://www.linkedin.com/posts/leilahormozi_keep-this-in-mind-for-2026-activity-7413991427866714114-uLa2?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAC_ifSIBLNKN-CYmgkfIGEtul2vGCEXomr8
Leila Hormozi,leilahormozi,2026-01-26T16:00:07.395Z,2112,343,110,image,"you create your own ""luck""",https://www.linkedin.com/posts/leilahormozi_you-create-your-own-luck-activity-7421582722550231040-APAz?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFQtbscBR0jl8XDw0uqbocpzD1eHL7ZCUmc
Leila Hormozi,leilahormozi,2025-11-30T17:15:01.042Z,2060,361,81,image,agree?,https://www.linkedin.com/posts/leilahormozi_agree-activity-7400945461932699648-JrZU?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFjYP_cBgq5oikFRy29mtR2t-BhcVxV6YQw
Leila Hormozi,leilahormozi,2026-01-24T16:00:01.420Z,2124,239,90,image,agree?,https://www.linkedin.com/posts/leilahormozi_agree-activity-7420857921758109696-jnra?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFQtbscBR0jl8XDw0uqbocpzD1eHL7ZCUmc
Leila Hormozi,leilahormozi,2025-12-02T17:00:08.544Z,1814,408,59,image,"I’ll likely never post about this again. 
But I felt compelled to share. 

As someone many young women look up to and often misunderstand I wanted to share this.

I love my husband. 
I love my independence. 
I love being a CEO.
But more than anything, I love love.

Somehow we’ve been told we have to choose:
Be strong or be soft.
Be ambitious or be nurturing.
Be independent or value men.
But the truth is, the most fulfilled women I know live on the AND, not the OR.

I want to build companies, lead teams, land make big decisions all day and I also want to come home, let my husband make decisions and cook for him because it brings me joy and comfort. 

That duality doesn’t make me less. It makes me a human. Being independent is empowering… but dependence (the healthy kind) is what creates closeness.

It’s what builds trust, connection, and a life that’s bigger than what you can do alone. Somewhere along the way, hyper-individual culture convinced us that needing no one was the ultimate achievement.

That being self-sufficient in every area was the goal. But that mindset the one that keeps you guarded, controlled, relentlessly “strong” is the exact energy that can quickly erode your relationship.

At work, that energy makes you extraordinarily successful. At home, it makes you intolerable.

I see so many women struggling with this not because they’re wrong, but because no one ever taught them the tools to thrive in BOTH spaces.

An adaptive trait at work, is often maladaptive at home. Meanwhile, a lot of girls are busy trying to impress other girls on IG… polishing an image instead of building a life.

Somehow it became “uncool” to love men, appreciate them, depend on them, or let them be what they want to be.

Unfiltered truth: If you refuse to depend on your man for anything, you remove the very thing most men find meaning in to provide, protect, and build something with you.

Not because you’re weak.
But because you’re worth providing for.
And men feel this deeply … even when they don’t say it.

Women feel it too the desire to contribute in ways that aren’t measured in dollars, but in presence, warmth, and care.

This isn’t about choosing tradition or modernity and it is NOT about choosing men over yourself.

It’s about the courage to want a life that includes both strength and softness, ambition and partnership, independence and interdependence.

I love my independence.
I love my husband.
But the real power .. or even *magic* is choosing a life where both can exist without canceling each other out.

A life where love isn’t a threat to your strength but the very thing that makes you stronger.",https://www.linkedin.com/posts/leilahormozi_ill-likely-never-post-about-this-again-activity-7401666494256078850-HamV?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFjYP_cBgq5oikFRy29mtR2t-BhcVxV6YQw
Leila Hormozi,leilahormozi,2026-02-20T16:45:01.185Z,1864,317,96,image,"Let people judge you. 
Let people misunderstand you.
Let people talk sh*t about you.

What people choose to project onto you is not your problem and it certainly doesn’t pay your bills. 

True peace is acting as you want, without fear of judgment from strangers who don’t matter. 

If you want to be exceptional. Act like one. 

Be the exception.",https://www.linkedin.com/posts/leilahormozi_let-people-judge-you-let-people-misunderstand-activity-7430653717764468736-Y5sm?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAER_BBABGhA9dGZybaazDxY9GE7jgGPFMtc
Leila Hormozi,leilahormozi,2025-12-11T17:00:01.629Z,1783,373,43,image,"The fastest way to spot a successful person: 




Watch how quickly they make decisions. 
Watch how quickly they respond to messages. 
Watch how quickly they turn ideas into action.
Speed is king.",https://www.linkedin.com/posts/leilahormozi_the-fastest-way-to-spot-a-successful-person-activity-7404927956042571779-_Nwz?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACTIj54B0UvtOEbCnas4KB9jkB0pASBFpUw
Leila Hormozi,leilahormozi,2026-02-11T17:30:08.207Z,1668,349,47,image,"Let people judge you. 
Let people misunderstand you. 
Let people talk sh*t about you.

What people choose to project on you is not your problem and it certainly doesn’t pay your bills.",https://www.linkedin.com/posts/leilahormozi_let-people-judge-you-let-people-misunderstand-activity-7427403581047123968-O7oy?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAF0h804BS8CSsxKfHuuVAt0SlpsVQjX4_Xs
Leila Hormozi,leilahormozi,2025-12-05T13:05:55.872Z,1681,308,37,image,"I've never shared this before.
Story of the worst manager I ever had.

When I was 18 years old, I wanted to be a chef. 
I joined a culinary program in the hopes of starting my career.

One day, we were instructed to make cookies. For the first batch, I followed my boss's instructions exactly. They came out dry, so I made a second batch to fix the issue.

When my boss saw the new batch, she started destroying the cookies right in front of me. She was angry that I hadn't followed her recipe even though the second version was better... 

After that day it was clear to me that what demotivates employees is the unnecessary friction created by needless words and rules. They create arbitrary restrictions and they suppress people.

Bad managers can take someone who comes in motivated and drain that motivation until they no longer want to work at all. If you don’t like what you’re getting from your employees, look at what you’re giving them.",https://www.linkedin.com/posts/leilahormozi_ive-never-shared-this-before-story-of-the-activity-7400583074792730624-GD9p?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFjYP_cBgq5oikFRy29mtR2t-BhcVxV6YQw
Leila Hormozi,leilahormozi,2025-11-29T17:15:01.215Z,1681,308,37,image,"I've never shared this before.
Story of the worst manager I ever had.

When I was 18 years old, I wanted to be a chef. 
I joined a culinary program in the hopes of starting my career.

One day, we were instructed to make cookies. For the first batch, I followed my boss's instructions exactly. They came out dry, so I made a second batch to fix the issue.

When my boss saw the new batch, she started destroying the cookies right in front of me. She was angry that I hadn't followed her recipe even though the second version was better... 

After that day it was clear to me that what demotivates employees is the unnecessary friction created by needless words and rules. They create arbitrary restrictions and they suppress people.

Bad managers can take someone who comes in motivated and drain that motivation until they no longer want to work at all. If you don’t like what you’re getting from your employees, look at what you’re giving them.",https://www.linkedin.com/posts/leilahormozi_ive-never-shared-this-before-story-of-the-activity-7400583074792730624-GD9p?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFjYP_cBgq5oikFRy29mtR2t-BhcVxV6YQw
Leila Hormozi,leilahormozi,2026-01-19T17:00:05.156Z,1723,257,108,image,Patience + Relentless Work Ethic = Hard to beat,https://www.linkedin.com/posts/leilahormozi_patience-relentless-work-ethic-hard-to-activity-7419061097594335232-X98u?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACduEjUB9RjUluiHlrWu9gJkcoqkDVIC-IE
Leila Hormozi,leilahormozi,2025-12-10T17:00:07.551Z,1727,191,23,document,"If you are brave to leave your old life behind. 
Life will reward you with a better one.",https://www.linkedin.com/posts/leilahormozi_at-19-i-was-lost-activity-7404565593015951360-KxD0?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACTIj54B0UvtOEbCnas4KB9jkB0pASBFpUw
Leila Hormozi,leilahormozi,2026-02-12T17:30:01.152Z,1684,209,80,image,agree?,https://www.linkedin.com/posts/leilahormozi_agree-activity-7427765939321909249-EHYj?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAF0h804BS8CSsxKfHuuVAt0SlpsVQjX4_Xs
Leila Hormozi,leilahormozi,2026-01-07T17:15:02.222Z,1500,366,22,image,"I had to give up sleeping in.
I had to give up 8 hour work days.
I had to give up family dinners.
I had to give up birthday parties.
I had to give up beach days.
I had to give up weekends.

If you think you want something, the question to ask yourself is not “Do I want this?” or “How badly do I want this?”

The real question is, “What am I willing to give up to achieve this goal?”

Everyone dreams of the perfect body, job, house, relationship, or company.

Wanting these things isn’t the hard part.

The real question is, what are you willing to give up for them?

- leila 💅",https://www.linkedin.com/posts/leilahormozi_i-had-to-give-up-sleeping-in-i-had-to-give-activity-7414716205774843906-iY-m?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAC_ifSIBLNKN-CYmgkfIGEtul2vGCEXomr8
Leila Hormozi,leilahormozi,2025-12-07T17:15:01.043Z,1577,280,25,image,"On the other side of loneliness, is growth. 
On the other side of boredom, is mastery. 
On the other side of sacrifice, is success. 

You can’t desire the outcome and not be willing to pay the price.",https://www.linkedin.com/posts/leilahormozi_on-the-other-side-of-loneliness-is-growth-activity-7403482176995889153-vfp5?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACTIj54B0UvtOEbCnas4KB9jkB0pASBFpUw
Leila Hormozi,leilahormozi,2026-01-08T17:15:02.569Z,1559,275,32,image,agree?,https://www.linkedin.com/posts/leilahormozi_agree-activity-7415078595095703552-KR19?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAC_ifSIBLNKN-CYmgkfIGEtul2vGCEXomr8
Leila Hormozi,leilahormozi,2025-12-28T17:30:01.120Z,1427,305,37,image,"There will be many days when you feel:
- Overwhelmed
- Exhausted
- Defeated
- Betrayed
- Lost

Don’t let those feelings stop you from:
+ Doing the work
+ Showing up with enthusiasm
+ Acting like you can still win
+ Trusting others
+ Giving others grace

Act by your values > act on your feelings",https://www.linkedin.com/posts/leilahormozi_there-will-be-many-days-when-you-feel-activity-7411096097370079233-QTtg?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADoDRnIB0ZG9fIounZFbjwijD_YZilgq11A
Leila Hormozi,leilahormozi,2026-02-22T16:45:02.346Z,1440,176,43,image,i doubt anyone would disagree...,https://www.linkedin.com/posts/leilahormozi_i-doubt-anyone-would-disagree-activity-7431378498365059072-BE5-?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAER_BBABGhA9dGZybaazDxY9GE7jgGPFMtc
Leila Hormozi,leilahormozi,2026-02-09T16:30:05.823Z,1398,215,44,image,"You don't lose A-players to competition.
You lose them to frustration when they're forced to carry D-players.",https://www.linkedin.com/posts/leilahormozi_you-dont-lose-a-players-to-competition-activity-7426663695822487552-PNmU?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAF0h804BS8CSsxKfHuuVAt0SlpsVQjX4_Xs
Leila Hormozi,leilahormozi,2026-02-18T16:45:04.217Z,1363,227,47,image,agree?,https://www.linkedin.com/posts/leilahormozi_agree-activity-7429928954750382080-9o2-?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAER_BBABGhA9dGZybaazDxY9GE7jgGPFMtc
Leila Hormozi,leilahormozi,2026-01-28T16:00:10.831Z,1319,224,43,image,"""leading by example""",https://www.linkedin.com/posts/leilahormozi_leading-by-example-activity-7422307512693051392-tZlD?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFQtbscBR0jl8XDw0uqbocpzD1eHL7ZCUmc
Leila Hormozi,leilahormozi,2025-12-27T17:30:01.385Z,1308,229,28,image,"“How do you deal with being less respected in business because you’re a woman?” 

A woman asked me this at a conference. I said: “Let me give you two frames to think with”

1) How do you know that is 100% true? Have you considered there’s a chance because you assume others respect you less it alters YOUR behavior before theirs?

2) Even if that’s true, is it USEFUL? What do you do with this thought? How does it help you? The answer is that it doesn’t help you. Instead, it robs you of your ability to change and grow.

Do people underestimate you?
Think less of you?
Awesome!

You get the opportunity to work harder than others. As a consequence, you will gain more skill and become more skilled. Don’t subscribe to unsubstantiated thoughts that disempower you. Use it as fuel.",https://www.linkedin.com/posts/leilahormozi_how-do-you-deal-with-being-less-respected-activity-7410733710616100864--6BC?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADoDRnIB0ZG9fIounZFbjwijD_YZilgq11A
Leila Hormozi,leilahormozi,2025-12-04T17:15:02.937Z,1327,196,27,image,Holding your partner accountable to achieving their full potential is the deepest form of love.,https://www.linkedin.com/posts/leilahormozi_holding-your-partner-accountable-to-achieving-activity-7402395021343436800-U9nk?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFjYP_cBgq5oikFRy29mtR2t-BhcVxV6YQw
Leila Hormozi,leilahormozi,2026-02-03T16:30:05.377Z,1203,315,52,image,"The most successful people I know never chase money. 
They chase being useful.
Money is a byproduct of value creation.
agree?",https://www.linkedin.com/posts/leilahormozi_the-most-successful-people-i-know-never-chase-activity-7424489366758133761-nrsY?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE9RxIABTzVWAJdUWiMfVOc97D6SdiB2L20
Leila Hormozi,leilahormozi,2026-02-16T16:45:04.500Z,1314,203,69,image,,https://www.linkedin.com/posts/leilahormozi_activity-7429204180205993985-XPcT?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAER_BBABGhA9dGZybaazDxY9GE7jgGPFMtc
Leila Hormozi,leilahormozi,2026-02-17T16:45:01.305Z,1235,268,37,image,"You become an adult when: 



You realize everything eventually comes down to your ability to stick with what you said you'd do despite whatever emotions you may feel.",https://www.linkedin.com/posts/leilahormozi_you-become-an-adult-when-you-realize-activity-7429566554670837760-P3My?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAER_BBABGhA9dGZybaazDxY9GE7jgGPFMtc
Leila Hormozi,leilahormozi,2026-02-01T16:21:13.292Z,1268,202,31,image,fymftp 💅,https://www.linkedin.com/posts/leilahormozi_fymftp-activity-7423762359300706304-hGJS?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFQtbscBR0jl8XDw0uqbocpzD1eHL7ZCUmc
Leila Hormozi,leilahormozi,2026-01-14T17:30:07.042Z,1276,194,32,document,"Some days are just hard.
And nobody knows, or nobody cares.
Either way, the reward for a hard day isn’t applause.
It’s confidence gained for getting through it like a champ.",https://www.linkedin.com/posts/leilahormozi_journey-to-becoming-a-ceo-activity-7417256715924058114-M6l9?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACduEjUB9RjUluiHlrWu9gJkcoqkDVIC-IE
Leila Hormozi,leilahormozi,2026-02-19T16:45:05.891Z,1331,106,95,linkedinVideo,"""HR is not your friend""",https://www.linkedin.com/posts/leilahormozi_hr-is-not-your-friend-activity-7430291349637279745-GCQG?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAER_BBABGhA9dGZybaazDxY9GE7jgGPFMtc
Leila Hormozi,leilahormozi,2026-01-01T17:15:02.325Z,1136,238,25,image,"2026 note for my future self👇🏻
You won’t always feel strong. 
You won’t feel ready.

Some days, you’ll want to quit. The motivation won’t be there, the energy will be low as f*ck, and every excuse to stop will feel COMPLETELY justified.

But here’s what matters. 

Strength isn’t built when it’s easy. It’s not built when you feel good, when everything is lining up perfectly, or when people are watching and cheering you on or even supporting you.

Strength is built in the moments no one sees - the moments when you’re exhausted, when the progress feels it of sight, when the results aren’t coming as fast as you’d like, but you keep going anyway.

It’s built when you choose to show up for yourself even when no one is watching.

Just you.

When no one is clapping.

Just you.

When no one understands how hard it actually is.

Just you.

Those are the moments that separate people who want success from the people who actually earn it. Because at the end of the day, no one is coming to save you. No one is going to force you to do the hard things.

It’s on you to decide that even when you don’t feel like it, even when it’s inconvenient, even when it downright sucks - you’re still going to do what needs to be done.

That’s what real strength is. It’s not about being perfect, it’s about being consistent.

It’s about showing up, over and over and f*cking over again even when the feelings aren’t there.

Because the people who win?

They’re not the ones who always feel like doing the work. They’re just the ones who just f*cking do it anyway.

- leila 💅",https://www.linkedin.com/posts/leilahormozi_2026-note-for-my-future-self-you-won-activity-7412541879013175296-NyKS?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADoDRnIB0ZG9fIounZFbjwijD_YZilgq11A
Leila Hormozi,leilahormozi,2026-01-31T16:00:04.651Z,1148,222,46,image,agree?,https://www.linkedin.com/posts/leilahormozi_agree-activity-7423394650369110016-AoJg?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFQtbscBR0jl8XDw0uqbocpzD1eHL7ZCUmc
Leila Hormozi,leilahormozi,2026-02-12T14:00:54.099Z,1151,212,19,image,"Alex Hormozi, Sharran Srivatsaa and I are hiring for a sales role.
It’s fully remote!!

This role is a Sales Development Representative (Setter). SDRs at Acquisition.com are offered: 
- Uncapped commissions. 
- Professional Skill Development. 
- Daily sales training & 1-1 coaching.
- Performance-based career growth.

So if you're a top performer, you work harder than everyone around you, and you want to grow. Acquisition.com is the place for you. (Bonus if you've sold to small business owners or tried to launch a business yourself.)

What You'll Do: 
- 200+ outbound dials daily
- Follow our proven sales process
- Train with your coach every day
- Manage your pipeline properly
- Be a team player

Link to apply is in the comments!",https://www.linkedin.com/posts/leilahormozi_alex-hormozi-sharran-srivatsaa-and-i-are-activity-7427713313167355904-LBwy?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAF0h804BS8CSsxKfHuuVAt0SlpsVQjX4_Xs
Leila Hormozi,leilahormozi,2026-01-02T17:00:05.216Z,1172,190,30,text,"I don’t just hire for experience.
I don’t just hire for past titles.
I don’t just hire for past companies.
I don’t just hire someone for their resume.

My company's ability to recruit A++ talent has NOT been based on their experience, past titles, past companies, or any of that. 

I've been able to recruit A+ talent by being able to see the skill under all of that. I hire someone for skill and their ability to learn new skills faster than anyone else.

Experience is only relevant as it approximates to a skill.",https://www.linkedin.com/posts/leilahormozi_i-dont-just-hire-for-experience-i-dont-activity-7412900504130727936-yTSN?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADoDRnIB0ZG9fIounZFbjwijD_YZilgq11A
Leila Hormozi,leilahormozi,2025-12-08T17:15:01.519Z,1140,203,17,image,The most dangerous thing that can happen to a leader is thinking they don't need their team.,https://www.linkedin.com/posts/leilahormozi_the-most-dangerous-thing-that-can-happen-activity-7403844566858117123-Ipzi?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACTIj54B0UvtOEbCnas4KB9jkB0pASBFpUw
Leila Hormozi,leilahormozi,2026-01-29T16:00:20.989Z,1112,217,28,image,The best leaders take the blame and give the credit.,https://www.linkedin.com/posts/leilahormozi_the-best-leaders-take-the-blame-and-give-activity-7422669943164538880-OZ_q?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFQtbscBR0jl8XDw0uqbocpzD1eHL7ZCUmc
Leila Hormozi,leilahormozi,2026-01-12T17:30:07.365Z,1116,202,31,image,motto for 2026?,https://www.linkedin.com/posts/leilahormozi_motto-for-2026-activity-7416531941547499520-96sP?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAC_ifSIBLNKN-CYmgkfIGEtul2vGCEXomr8
Leila Hormozi,leilahormozi,2026-01-22T17:15:05.044Z,1014,278,16,image,"My life began when: 




I stopped blaming others for what they did to me and started taking responsibility for how I chose to respond.",https://www.linkedin.com/posts/leilahormozi_my-life-began-when-i-stopped-blaming-activity-7420152035595051009-2jTh?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACduEjUB9RjUluiHlrWu9gJkcoqkDVIC-IE
Leila Hormozi,leilahormozi,2026-02-09T00:37:14.722Z,1100,182,50,linkedinVideo,"Giving feedback is a leadership skill. 
Giving feedback is a leadership skill. 
Giving feedback is a leadership skill. 
Giving feedback is a leadership skill. 

Leadership isn’t doing the job for your team. It’s giving them the tools to succeed with clear expectations, measurement, and feedback.",https://www.linkedin.com/posts/leilahormozi_giving-feedback-is-a-leadership-skill-giving-ugcPost-7419372104346755072-uK1p?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE9RxIABTzVWAJdUWiMfVOc97D6SdiB2L20
Leila Hormozi,leilahormozi,2026-01-23T16:00:11.265Z,1100,182,50,linkedinVideo,"Giving feedback is a leadership skill. 
Giving feedback is a leadership skill. 
Giving feedback is a leadership skill. 
Giving feedback is a leadership skill. 

Leadership isn’t doing the job for your team. It’s giving them the tools to succeed with clear expectations, measurement, and feedback.",https://www.linkedin.com/posts/leilahormozi_giving-feedback-is-a-leadership-skill-giving-activity-7420495575185305600-NaV7?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFQtbscBR0jl8XDw0uqbocpzD1eHL7ZCUmc
